id,title,vote_average,vote_count,revenue,runtime,budget,original_language,original_title,overview,popularity,poster_path,genres,poster_url,local_poster_path,poster_features,overview_sentiment,popularity_normalized,runtime_normalized,similarity_score,song_Unnamed: 0,song_track_id,song_artists,song_album_name,song_track_name,song_popularity,song_duration_ms,song_explicit,song_danceability,song_energy,song_key,song_loudness,song_mode,song_speechiness,song_acousticness,song_instrumentalness,song_liveness,song_valence,song_tempo,song_time_signature,song_track_genre,song_popularity_normalized,song_tempo_normalized
346364,It,7.242,18018,701800000,135,40000000,en,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",74.73,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,"Horror, Fantasy",https://image.tmdb.org/t/p/w500/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/634649.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.2885396963345432,0.44999999999999996,0.5558690275855924,38,1ae8XfBQ3fDEvmBjFaemGV,Brandi Carlile,Coffee Moment,This Time Tomorrow,0,206267,False,0.606,0.326,10,-10.031,1,0.0294,0.841,0.0,0.139,0.414,91.626,4,acoustic,0.0,0.12168322897356143
634649,Spider-Man: No Way Home,7.99,18299,1921847111,148,200000000,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,/5weKu49pzJCt06OPpjvT80efnQj.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/5weKu49pzJCt06OPpjvT80efnQj.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/12.jpg,[0. 0. 0. ... 0. 0. 0.],0.10000000000000002,1.0,0.5583333333333333,0.44007990684478837,39,0adVktNVJXPZfhQe6B1NO5,KT Tunstall,sadsadchristmas,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic,0.0,0.07104951188269282
12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,1341511219,130,125000000,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,"Fantasy, Adventure",https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/297762.jpg,[0. 0. 0. ... 0. 0. 0.],-0.13333333333333333,0.5201485097898879,0.4083333333333332,0.36106063081860507,39,0adVktNVJXPZfhQe6B1NO5,KT Tunstall,sadsadchristmas,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic,0.0,0.07104951188269282
675,Harry Potter and the Order of the Phoenix,7.686,18177,938212738,138,150000000,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",117.168,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,"Adventure, Fantasy",https://image.tmdb.org/t/p/w500/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/140607.jpg,[0. 0. 0. ... 0. 0. 0.],0.049999999999999996,0.5597298195388785,0.47499999999999987,0.344195560275953,39,0adVktNVJXPZfhQe6B1NO5,KT Tunstall,sadsadchristmas,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic,0.0,0.07104951188269282
1930,The Amazing Spider-Man,6.691,16352,757930663,136,215000000,en,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",78.989,/jIfkQNARYyERqRAq1p1c8xgePp4.jpg,"Action, Adventure, Fantasy",https://image.tmdb.org/t/p/w500/jIfkQNARYyERqRAq1p1c8xgePp4.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/694.jpg,[0. 0. 0. ... 0. 0. 0.],0.152,0.3157558407034405,0.45833333333333326,0.33505888895720637,39,0adVktNVJXPZfhQe6B1NO5,KT Tunstall,sadsadchristmas,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic,0.0,0.07104951188269282
68721,Iron Man 3,6.928,21064,1215577205,130,200000000,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",61.06,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/68721.jpg,[0. 0. 0. ... 0. 0. 0.],-0.2,0.20118475538060426,0.4083333333333332,0.3350188232449328,39,0adVktNVJXPZfhQe6B1NO5,KT Tunstall,sadsadchristmas,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic,0.0,0.07104951188269282
157336,Interstellar,8.417,32571,701729206,169,165000000,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,140.241,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,"Adventure, Drama, Science Fiction",https://image.tmdb.org/t/p/w500/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/19995.jpg,[0. 0. 0. ... 0. 0. 0.],0.04545454545454545,0.7071724349470887,0.7333333333333332,0.7709556234991791,40,6sp6Vx3sv2l5qxPfbQkcyt,Eddie Vedder,Mega Hits Autumn/Fall 2022,The Haves,0,306794,False,0.474,0.519,7,-5.291,1,0.0253,0.281,0.0,0.107,0.326,151.832,4,acoustic,0.0,0.6006985607103359
634649,Spider-Man: No Way Home,7.99,18299,1921847111,148,200000000,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,/5weKu49pzJCt06OPpjvT80efnQj.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/5weKu49pzJCt06OPpjvT80efnQj.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/12.jpg,[0. 0. 0. ... 0. 0. 0.],0.10000000000000002,1.0,0.5583333333333333,0.7435140804118145,40,6sp6Vx3sv2l5qxPfbQkcyt,Eddie Vedder,Mega Hits Autumn/Fall 2022,The Haves,0,306794,False,0.474,0.519,7,-5.291,1,0.0253,0.281,0.0,0.107,0.326,151.832,4,acoustic,0.0,0.6006985607103359
68721,Iron Man 3,6.928,21064,1215577205,130,200000000,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",61.06,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/68721.jpg,[0. 0. 0. ... 0. 0. 0.],-0.2,0.20118475538060426,0.4083333333333332,0.7124493486489469,40,6sp6Vx3sv2l5qxPfbQkcyt,Eddie Vedder,Mega Hits Autumn/Fall 2022,The Haves,0,306794,False,0.474,0.519,7,-5.291,1,0.0253,0.281,0.0,0.107,0.326,151.832,4,acoustic,0.0,0.6006985607103359
122,The Lord of the Rings: The Return of the King,8.474,22334,1118888979,201,94000000,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",99.276,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"Adventure, Fantasy, Action",https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/11324.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.4453951740708552,1.0,0.6889005075030026,40,6sp6Vx3sv2l5qxPfbQkcyt,Eddie Vedder,Mega Hits Autumn/Fall 2022,The Haves,0,306794,False,0.474,0.519,7,-5.291,1,0.0253,0.281,0.0,0.107,0.326,151.832,4,acoustic,0.0,0.6006985607103359
1726,Iron Man,7.64,24874,585174222,126,140000000,en,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",72.897,/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,"Action, Science Fiction, Adventure",https://image.tmdb.org/t/p/w500/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/68718.jpg,[0. 0. 0. ... 0. 0. 0.],-0.15625,0.27682633812177293,0.375,0.6711795783430372,40,6sp6Vx3sv2l5qxPfbQkcyt,Eddie Vedder,Mega Hits Autumn/Fall 2022,The Haves,0,306794,False,0.474,0.519,7,-5.291,1,0.0253,0.281,0.0,0.107,0.326,151.832,4,acoustic,0.0,0.6006985607103359
634649,Spider-Man: No Way Home,7.99,18299,1921847111,148,200000000,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,/5weKu49pzJCt06OPpjvT80efnQj.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/5weKu49pzJCt06OPpjvT80efnQj.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/12.jpg,[0. 0. 0. ... 0. 0. 0.],0.10000000000000002,1.0,0.5583333333333333,0.5908712661052495,41,1WFVfVjCtbmdIv7j3Fa9iy,Brandi Carlile,Mellow Adult Pop,When You're Wrong,0,266960,False,0.568,0.301,10,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,acoustic,0.0,0.09306451741230204
140607,Star Wars: The Force Awakens,7.293,18352,2068223624,136,245000000,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",66.772,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,"Adventure, Action, Science Fiction",https://image.tmdb.org/t/p/w500/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/245891.jpg,[0. 0. 0. ... 0. 0. 0.],-0.4318181818181818,0.23768595675067739,0.45833333333333326,0.524055317741678,41,1WFVfVjCtbmdIv7j3Fa9iy,Brandi Carlile,Mellow Adult Pop,When You're Wrong,0,266960,False,0.568,0.301,10,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,acoustic,0.0,0.09306451741230204
68721,Iron Man 3,6.928,21064,1215577205,130,200000000,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",61.06,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/68721.jpg,[0. 0. 0. ... 0. 0. 0.],-0.2,0.20118475538060426,0.4083333333333332,0.5120756132321161,41,1WFVfVjCtbmdIv7j3Fa9iy,Brandi Carlile,Mellow Adult Pop,When You're Wrong,0,266960,False,0.568,0.301,10,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,acoustic,0.0,0.09306451741230204
12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,1341511219,130,125000000,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,"Fantasy, Adventure",https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/297762.jpg,[0. 0. 0. ... 0. 0. 0.],-0.13333333333333333,0.5201485097898879,0.4083333333333332,0.5030568236658923,41,1WFVfVjCtbmdIv7j3Fa9iy,Brandi Carlile,Mellow Adult Pop,When You're Wrong,0,266960,False,0.568,0.301,10,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,acoustic,0.0,0.09306451741230204
1930,The Amazing Spider-Man,6.691,16352,757930663,136,215000000,en,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",78.989,/jIfkQNARYyERqRAq1p1c8xgePp4.jpg,"Action, Adventure, Fantasy",https://image.tmdb.org/t/p/w500/jIfkQNARYyERqRAq1p1c8xgePp4.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/694.jpg,[0. 0. 0. ... 0. 0. 0.],0.152,0.3157558407034405,0.45833333333333326,0.4788352335008153,41,1WFVfVjCtbmdIv7j3Fa9iy,Brandi Carlile,Mellow Adult Pop,When You're Wrong,0,266960,False,0.568,0.301,10,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,acoustic,0.0,0.09306451741230204
68721,Iron Man 3,6.928,21064,1215577205,130,200000000,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",61.06,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/68721.jpg,[0. 0. 0. ... 0. 0. 0.],-0.2,0.20118475538060426,0.4083333333333332,0.8174991805089163,42,0e5PAxSyZ5DWWVqKANHETz,Brandi Carlile;Lucius,Country Car Hits,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0.0,0.7617573814316514
157336,Interstellar,8.417,32571,701729206,169,165000000,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,140.241,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,"Adventure, Drama, Science Fiction",https://image.tmdb.org/t/p/w500/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/19995.jpg,[0. 0. 0. ... 0. 0. 0.],0.04545454545454545,0.7071724349470887,0.7333333333333332,0.8171627027254649,42,0e5PAxSyZ5DWWVqKANHETz,Brandi Carlile;Lucius,Country Car Hits,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0.0,0.7617573814316514
122,The Lord of the Rings: The Return of the King,8.474,22334,1118888979,201,94000000,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",99.276,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"Adventure, Fantasy, Action",https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/11324.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.4453951740708552,1.0,0.8067069392054875,42,0e5PAxSyZ5DWWVqKANHETz,Brandi Carlile;Lucius,Country Car Hits,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0.0,0.7617573814316514
297761,Suicide Squad,5.909,20097,746846894,123,175000000,en,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",35.356,/xFw9RXKZDvevAGocgBK0zteto4U.jpg,"Action, Adventure, Fantasy",https://image.tmdb.org/t/p/w500/xFw9RXKZDvevAGocgBK0zteto4U.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/1771.jpg,[0. 0. 0. ... 0. 0. 0.],-0.16666666666666666,0.03692934921527527,0.34999999999999987,0.8044793350759236,42,0e5PAxSyZ5DWWVqKANHETz,Brandi Carlile;Lucius,Country Car Hits,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0.0,0.7617573814316514
49051,The Hobbit: An Unexpected Journey,7.339,17356,1021103568,169,250000000,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",83.524,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,"Adventure, Fantasy, Action",https://image.tmdb.org/t/p/w500/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/585.jpg,[0. 0. 0. ... 0. 0. 0.],0.13749999999999998,0.3447356985839169,0.7333333333333332,0.7713876501123053,42,0e5PAxSyZ5DWWVqKANHETz,Brandi Carlile;Lucius,Country Car Hits,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0.0,0.7617573814316514
68721,Iron Man 3,6.928,21064,1215577205,130,200000000,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",61.06,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/68721.jpg,[0. 0. 0. ... 0. 0. 0.],-0.2,0.20118475538060426,0.4083333333333332,0.8174991805089163,43,1MLr9b1fOybO3MGiLy47Ys,Brandi Carlile;Lucius,Country Road Songs,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0.0,0.7617573814316514
157336,Interstellar,8.417,32571,701729206,169,165000000,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,140.241,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,"Adventure, Drama, Science Fiction",https://image.tmdb.org/t/p/w500/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/19995.jpg,[0. 0. 0. ... 0. 0. 0.],0.04545454545454545,0.7071724349470887,0.7333333333333332,0.8171627027254649,43,1MLr9b1fOybO3MGiLy47Ys,Brandi Carlile;Lucius,Country Road Songs,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0.0,0.7617573814316514
122,The Lord of the Rings: The Return of the King,8.474,22334,1118888979,201,94000000,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",99.276,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"Adventure, Fantasy, Action",https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/11324.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.4453951740708552,1.0,0.8067069392054875,43,1MLr9b1fOybO3MGiLy47Ys,Brandi Carlile;Lucius,Country Road Songs,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0.0,0.7617573814316514
297761,Suicide Squad,5.909,20097,746846894,123,175000000,en,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",35.356,/xFw9RXKZDvevAGocgBK0zteto4U.jpg,"Action, Adventure, Fantasy",https://image.tmdb.org/t/p/w500/xFw9RXKZDvevAGocgBK0zteto4U.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/1771.jpg,[0. 0. 0. ... 0. 0. 0.],-0.16666666666666666,0.03692934921527527,0.34999999999999987,0.8044793350759236,43,1MLr9b1fOybO3MGiLy47Ys,Brandi Carlile;Lucius,Country Road Songs,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0.0,0.7617573814316514
49051,The Hobbit: An Unexpected Journey,7.339,17356,1021103568,169,250000000,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",83.524,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,"Adventure, Fantasy, Action",https://image.tmdb.org/t/p/w500/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/585.jpg,[0. 0. 0. ... 0. 0. 0.],0.13749999999999998,0.3447356985839169,0.7333333333333332,0.7713876501123053,43,1MLr9b1fOybO3MGiLy47Ys,Brandi Carlile;Lucius,Country Road Songs,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0.0,0.7617573814316514
157336,Interstellar,8.417,32571,701729206,169,165000000,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,140.241,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,"Adventure, Drama, Science Fiction",https://image.tmdb.org/t/p/w500/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/19995.jpg,[0. 0. 0. ... 0. 0. 0.],0.04545454545454545,0.7071724349470887,0.7333333333333332,0.8015331048114571,44,6JGjevTaqr9J1xp7YvYUKF,Brandi Carlile,Finest Country,"Speak Your Mind (From the Netflix Series ""We The People"")",0,193943,False,0.476,0.666,6,-3.438,1,0.0446,0.314,0.0,0.342,0.498,148.155,4,acoustic,0.0,0.5714433473628935
634649,Spider-Man: No Way Home,7.99,18299,1921847111,148,200000000,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,/5weKu49pzJCt06OPpjvT80efnQj.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/5weKu49pzJCt06OPpjvT80efnQj.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/12.jpg,[0. 0. 0. ... 0. 0. 0.],0.10000000000000002,1.0,0.5583333333333333,0.7858934205818919,44,6JGjevTaqr9J1xp7YvYUKF,Brandi Carlile,Finest Country,"Speak Your Mind (From the Netflix Series ""We The People"")",0,193943,False,0.476,0.666,6,-3.438,1,0.0446,0.314,0.0,0.342,0.498,148.155,4,acoustic,0.0,0.5714433473628935
68721,Iron Man 3,6.928,21064,1215577205,130,200000000,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",61.06,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/68721.jpg,[0. 0. 0. ... 0. 0. 0.],-0.2,0.20118475538060426,0.4083333333333332,0.7611560526748247,44,6JGjevTaqr9J1xp7YvYUKF,Brandi Carlile,Finest Country,"Speak Your Mind (From the Netflix Series ""We The People"")",0,193943,False,0.476,0.666,6,-3.438,1,0.0446,0.314,0.0,0.342,0.498,148.155,4,acoustic,0.0,0.5714433473628935
122,The Lord of the Rings: The Return of the King,8.474,22334,1118888979,201,94000000,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",99.276,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"Adventure, Fantasy, Action",https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/11324.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.4453951740708552,1.0,0.7578783897289776,44,6JGjevTaqr9J1xp7YvYUKF,Brandi Carlile,Finest Country,"Speak Your Mind (From the Netflix Series ""We The People"")",0,193943,False,0.476,0.666,6,-3.438,1,0.0446,0.314,0.0,0.342,0.498,148.155,4,acoustic,0.0,0.5714433473628935
49051,The Hobbit: An Unexpected Journey,7.339,17356,1021103568,169,250000000,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",83.524,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,"Adventure, Fantasy, Action",https://image.tmdb.org/t/p/w500/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/585.jpg,[0. 0. 0. ... 0. 0. 0.],0.13749999999999998,0.3447356985839169,0.7333333333333332,0.7478015513314742,44,6JGjevTaqr9J1xp7YvYUKF,Brandi Carlile,Finest Country,"Speak Your Mind (From the Netflix Series ""We The People"")",0,193943,False,0.476,0.666,6,-3.438,1,0.0446,0.314,0.0,0.342,0.498,148.155,4,acoustic,0.0,0.5714433473628935
